 116    0.122250E+02    0.118586E+02    0.111640E+00    0.165961E-02    0.296566E-05    0.492186E-08    0.248942E-02   -0.636341E-02    0.190115E+06
 117    0.130045E+02    0.126147E+02    0.111916E+00    0.155864E-02    0.222349E-05    0.346562E-08    0.233796E-02   -0.644282E-02    0.226563E+06
 118    0.138337E+02    0.134191E+02    0.112165E+00    0.146377E-02    0.166510E-05    0.243733E-08    0.219566E-02   -0.645529E-02    0.270161E+06
 119    0.147158E+02    0.142748E+02    0.112389E+00    0.137462E-02    0.124556E-05    0.171217E-08    0.206193E-02   -0.644885E-02    0.322334E+06
 120    0.156542E+02    0.151850E+02    0.112590E+00    0.129086E-02    0.930736E-06    0.120145E-08    0.193630E-02   -0.650262E-02    0.384793E+06
 121    0.166524E+02    0.161533E+02    0.112771E+00    0.121219E-02    0.694796E-06    0.842227E-09    0.181829E-02   -0.653673E-02    0.459585E+06
 122    0.177142E+02    0.171833E+02    0.112934E+00    0.113831E-02    0.518177E-06    0.589844E-09    0.170746E-02   -0.667541E-02    0.549176E+06
 123    0.188438E+02    0.182790E+02    0.113079E+00    0.106897E-02    0.386109E-06    0.412738E-09    0.160345E-02   -0.664150E-02    0.656512E+06
 124    0.200453E+02    0.194446E+02    0.113210E+00    0.100384E-02    0.287458E-06    0.288562E-09    0.150576E-02   -0.667341E-02    0.785165E+06
 125    0.213235E+02    0.206844E+02    0.113327E+00    0.942691E-03    0.213841E-06    0.201586E-09    0.141404E-02   -0.670314E-02    0.939398E+06
 126    0.226832E+02    0.220034E+02    0.113432E+00    0.885284E-03    0.158957E-06    0.140722E-09    0.132793E-02   -0.673058E-02    0.112434E+07
 127    0.241296E+02    0.234064E+02    0.113525E+00    0.831390E-03    0.118074E-06    0.981660E-10    0.124709E-02   -0.675563E-02    0.134617E+07
 128    0.256682E+02    0.248989E+02    0.113609E+00    0.780795E-03    0.876473E-07    0.684346E-10    0.117119E-02   -0.677830E-02    0.161229E+07
 129    0.273050E+02    0.264866E+02    0.113684E+00    0.733297E-03    0.650195E-07    0.476787E-10    0.109995E-02   -0.689168E-02    0.193160E+07
 130    0.290461E+02    0.281755E+02    0.113750E+00    0.688706E-03    0.482061E-07    0.331998E-10    0.103306E-02   -0.674233E-02    0.231479E+07
 131    0.308982E+02    0.299721E+02    0.113810E+00    0.646843E-03    0.357178E-07    0.231038E-10    0.970265E-03   -0.684026E-02    0.277484E+07
 132    0.328684E+02    0.318833E+02    0.113863E+00    0.607541E-03    0.264513E-07    0.160703E-10    0.911312E-03   -0.686019E-02    0.332712E+07
 133    0.349642E+02    0.339163E+02    0.113910E+00    0.570642E-03    0.195790E-07    0.111726E-10    0.855962E-03   -0.687821E-02    0.399028E+07
 134    0.371937E+02    0.360790E+02    0.113952E+00    0.535996E-03    0.144852E-07    0.776399E-11    0.803994E-03   -0.690388E-02    0.478672E+07
 135    0.395654E+02    0.383796E+02    0.113989E+00    0.503466E-03    0.107118E-07    0.539302E-11    0.755199E-03   -0.693389E-02    0.574334E+07
 136    0.420883E+02    0.408268E+02    0.114023E+00    0.472922E-03    0.791798E-08    0.374459E-11    0.709383E-03   -0.697218E-02    0.689252E+07
 137    0.447720E+02    0.434301E+02    0.114052E+00    0.444242E-03    0.585051E-08    0.259904E-11    0.666363E-03   -0.702125E-02    0.827320E+07
 138    0.476269E+02    0.461995E+02    0.114079E+00    0.417312E-03    0.432124E-08    0.180330E-11    0.625967E-03   -0.708341E-02    0.993220E+07
 139    0.506638E+02    0.491454E+02    0.114102E+00    0.392025E-03    0.319058E-08    0.125079E-11    0.588038E-03   -0.716115E-02    0.119258E+08
 140    0.538944E+02    0.522791E+02    0.114123E+00    0.368283E-03    0.235497E-08    0.867296E-12    0.552424E-03   -0.136961E-01    0.143218E+08
 141    0.573310E+02    0.556127E+02    0.114141E+00    0.346985E-03    0.173767E-08    0.602946E-12    0.520478E-03    0.191120E-02    0.171767E+08
 142    0.609867E+02    0.591588E+02    0.114158E+00    0.325065E-03    0.128181E-08    0.416673E-12    0.487598E-03   -0.954526E-02    0.206625E+08
 143    0.648755E+02    0.629311E+02    0.114172E+00    0.305421E-03    0.946018E-09    0.288934E-12    0.458131E-03   -0.595395E-02    0.248131E+08
 144    0.690122E+02    0.669439E+02    0.114185E+00    0.286982E-03    0.697043E-09    0.200039E-12    0.430474E-03   -0.805861E-02    0.298210E+08
 145    0.734128E+02    0.712125E+02    0.114197E+00    0.269677E-03    0.513859E-09    0.138576E-12    0.404515E-03    0.631082E-03    0.358291E+08
 146    0.780940E+02    0.757534E+02    0.114207E+00    0.253436E-03    0.377484E-09    0.956681E-13    0.380154E-03   -0.144604E-01    0.431218E+08
 147    0.830736E+02    0.805838E+02    0.114216E+00    0.238194E-03    0.278822E-09    0.664137E-13    0.357291E-03   -0.753270E-02    0.517549E+08
 148    0.883708E+02    0.857222E+02    0.114224E+00    0.223890E-03    0.205371E-09    0.459806E-13    0.335835E-03   -0.741441E-02    0.622003E+08
 149    0.940057E+02    0.911883E+02    0.114231E+00    0.210464E-03    0.151241E-09    0.318309E-13    0.315697E-03   -0.721994E-02    0.747577E+08
